Call ID,Caller ID,Receiver ID,Call Time,Duration,Call Status,Call Outcome,Wait Time (seconds),Rating,Answered,Direction,Caller Name,Receiver Name
CALL-7738,E4889,R9955,2024-09-18 11:58:48,160,Missed,Successful,4,,No,Incoming,Aarav Verma,Meera Patel
CALL-1323,E1883,R9955,2024-06-02 07:50:55,577,Missed,Unsuccessful,26,1.0,No,Outgoing,Ishika Singh,Meera Patel
CALL-1105,E7943,R6832,2024-12-02 05:06:53,262,Missed,,7,3.0,No,Incoming,Diya Gupta,Aditi Verma
CALL-8488,E4600,R8627,2024-05-14 16:30:29,263,Missed,Successful,13,3.0,No,Outgoing,Ishika Patel,Priya Gupta
CALL-9960,E7863,R7184,2024-11-25 15:48:32,309,Missed,Successful,58,5.0,No,Outgoing,Karthik Khan,Rahul Gupta
CALL-2204,E5497,R1991,2024-05-22 20:44:09,474,Completed,Unsuccessful,46,4.0,Yes,Incoming,Ananya Rao,Sneha Khan
CALL-1236,E2339,R9921,2024-08-01 05:36:02,247,Completed,Successful,39,,Yes,Incoming,Arjun Verma,Reyansh Verma
CALL-3762,E1614,R9955,2024-03-09 19:11:34,160,Completed,Successful,28,5.0,Yes,Outgoing,Krishna Verma,Meera Patel
CALL-6709,E2379,R4813,2024-03-09 22:18:58,98,Missed,Unsuccessful,11,4.0,No,Outgoing,Diya Sharma,Aditya Chauhan
CALL-2793,E2779,R8047,2024-11-09 02:16:25,552,Missed,Successful,1,,No,Outgoing,Aarav Singh,Krishna Rao
CALL-8283,E2379,R4813,2024-03-07 12:06:27,155,Missed,Unsuccessful,57,,No,Outgoing,Diya Sharma,Aditya Chauhan
CALL-1261,E3473,R7947,2024-07-27 23:45:42,263,Completed,,34,,Yes,Incoming,Neha Gupta,Meera Singh
CALL-1516,E8255,R4368,2024-09-09 00:46:29,434,Completed,,50,4.0,Yes,Outgoing,Aditi Chauhan,Aanya Khan
CALL-3229,E7199,R3307,2024-01-01 12:14:31,430,Missed,,56,3.0,No,Incoming,Aditi Singh,Karthik Chauhan
CALL-9027,E7284,R7002,2024-02-29 19:04:08,382,Completed,,59,,Yes,Incoming,Sneha Rao,Krishna Chauhan
CALL-6933,E3108,R8029,2024-06-08 12:41:44,398,Missed,Unsuccessful,59,1.0,No,Incoming,Krishna Patel,Vivaan Gupta
CALL-7128,E5419,R9825,2024-06-25 21:42:15,121,Missed,Successful,48,,No,Outgoing,Priya Khan,Vivaan Sharma
CALL-1908,E7233,R5933,2024-07-16 18:50:11,367,Completed,Unsuccessful,26,3.0,Yes,Outgoing,Diya Patel,Rahul Verma
CALL-1577,E6927,R7612,2024-05-19 23:52:14,199,Missed,Unsuccessful,56,,No,Incoming,Priya Chauhan,Krishna Khan
CALL-1484,E7943,R7804,2024-06-27 03:15:20,238,Missed,Successful,30,,No,Outgoing,Diya Gupta,Ishaan Khan
CALL-8729,E6246,R7868,2024-03-27 20:52:18,425,Missed,Successful,20,2.0,No,Outgoing,Reyansh Joshi,Aarav Rao
CALL-6435,E4943,R9491,2024-07-11 17:11:17,31,Completed,,52,1.0,Yes,Outgoing,Ishaan Rao,Arjun Patel
CALL-6887,E7233,R7421,2024-12-01 18:07:15,594,Completed,,19,,Yes,Incoming,Diya Patel,Aanya Singh
CALL-7905,E4265,R7571,2024-12-01 17:44:34,84,Completed,Successful,22,2.0,Yes,Outgoing,Ishika Rao,Vivaan Khan
CALL-6318,E2013,R9096,2024-12-06 15:46:29,210,Missed,Successful,31,2.0,No,Incoming,Aryan Chauhan,Neha Mehta
CALL-5953,E6073,R5123,2024-06-24 03:43:35,118,Missed,,45,5.0,No,Incoming,Diya Khan,Priya Patel
CALL-9514,E4049,R3300,2024-07-18 17:45:20,572,Missed,,53,3.0,No,Incoming,Rohan Rao,Neha Khan
CALL-1395,E6719,R2278,2024-08-15 06:56:00,274,Missed,Unsuccessful,29,,No,Incoming,Sneha Mehta,Aryan Chauhan
CALL-1197,E1055,R9921,2024-05-12 15:10:31,371,Completed,Successful,23,,Yes,Outgoing,Arjun Sharma,Reyansh Verma
CALL-3695,E2399,R2275,2024-09-11 23:42:13,423,Missed,Successful,39,,No,Incoming,Neha Mehta,Vivaan Singh
CALL-2147,E6719,R4377,2024-11-29 18:04:31,576,Completed,,47,3.0,Yes,Outgoing,Sneha Mehta,Rohan Joshi
CALL-2760,E7218,R1722,2024-09-01 17:20:01,264,Completed,Successful,38,,Yes,Outgoing,Reyansh Verma,Vivaan Rao
CALL-8065,E7180,R6993,2024-11-28 12:22:33,291,Missed,Unsuccessful,22,,No,Outgoing,Krishna Singh,Aditi Chauhan
CALL-1897,E4591,R6966,2024-08-05 10:49:58,373,Missed,Unsuccessful,3,2.0,No,Incoming,Ishika Joshi,Arjun Khan
CALL-1174,E2974,R3842,2024-05-04 03:28:17,506,Missed,Successful,32,1.0,No,Incoming,Meera Mehta,Sneha Rao
CALL-2475,E2164,R4377,2024-03-23 13:29:54,594,Missed,Unsuccessful,46,,No,Incoming,Aditya Singh,Rohan Joshi
CALL-6809,E8795,R1627,2024-10-17 19:14:53,305,Completed,Unsuccessful,20,1.0,Yes,Incoming,Reyansh Khan,Ananya Chauhan
CALL-5737,E1727,R8455,2024-08-24 04:17:52,551,Completed,,46,,Yes,Outgoing,Meera Khan,Aditi Mehta
CALL-3264,E2403,R6901,2024-03-26 12:32:43,77,Missed,Unsuccessful,39,2.0,No,Outgoing,Diya Rao,Meera Rao
CALL-6889,E6658,R7804,2024-02-02 06:53:09,250,Completed,Unsuccessful,57,1.0,Yes,Outgoing,Ishaan Sharma,Ishaan Khan
CALL-5707,E8276,R6126,2024-08-13 15:52:33,497,Missed,Unsuccessful,20,5.0,No,Outgoing,Neha Chauhan,Ishaan Rao
CALL-6592,E7180,R5299,2024-08-28 08:11:18,515,Missed,,40,1.0,No,Outgoing,Krishna Singh,Aditya Verma
CALL-7930,E9688,R3061,2024-03-10 00:02:50,276,Missed,,50,1.0,No,Incoming,Aryan Singh,Diya Verma
CALL-1908,E9840,R7176,2024-04-19 12:29:28,198,Completed,,4,,Yes,Outgoing,Meera Singh,Ishika Chauhan
CALL-8341,E8707,R3287,2024-10-30 10:28:27,338,Completed,,55,2.0,Yes,Incoming,Reyansh Singh,Rahul Chauhan
CALL-1948,E6719,R2278,2024-01-31 20:01:25,575,Missed,Unsuccessful,59,,No,Incoming,Sneha Mehta,Aryan Chauhan
CALL-5873,E3419,R5837,2024-08-21 13:09:02,124,Missed,,33,,No,Outgoing,Rahul Singh,Aditya Sharma
CALL-9800,E9803,R7259,2024-11-29 14:39:19,548,Completed,Successful,31,4.0,Yes,Outgoing,Aanya Joshi,Ishika Mehta
CALL-2044,E6500,R7868,2024-02-01 03:37:01,545,Missed,Unsuccessful,35,,No,Outgoing,Aditi Khan,Aarav Rao
CALL-4732,E3866,R6966,2024-08-31 02:03:01,163,Missed,,2,1.0,No,Outgoing,Rohan Chauhan,Arjun Khan
CALL-7503,E8504,R4716,2024-12-19 11:33:36,70,Missed,Unsuccessful,14,,No,Outgoing,Rahul Chauhan,Arjun Joshi
CALL-6015,E8110,R4135,2024-10-31 18:06:06,318,Missed,,35,,No,Incoming,Neha Patel,Karthik Khan
CALL-8519,E8809,R8837,2024-08-13 07:41:43,595,Completed,,10,5.0,Yes,Incoming,Meera Verma,Rohan Singh
CALL-4078,E8373,R7439,2024-05-25 10:02:59,185,Completed,Unsuccessful,45,,Yes,Incoming,Diya Mehta,Neha Joshi
CALL-3914,E7106,R1740,2024-07-10 08:34:41,297,Completed,Unsuccessful,9,1.0,Yes,Outgoing,Aditya Verma,Ishaan Chauhan
CALL-7669,E4440,R7002,2024-01-12 05:09:28,77,Completed,Successful,31,4.0,Yes,Incoming,Diya Chauhan,Krishna Chauhan
CALL-5596,E4582,R8715,2024-02-02 05:11:33,542,Completed,Unsuccessful,55,2.0,Yes,Outgoing,Rohan Gupta,Aditya Rao
CALL-2558,E5862,R8837,2024-01-14 06:06:34,595,Missed,Successful,6,,No,Incoming,Aanya Singh,Rohan Singh
CALL-7567,E4978,R8477,2024-06-15 04:54:11,144,Missed,Successful,11,3.0,No,Incoming,Vivaan Chauhan,Krishna Mehta
CALL-8309,E4889,R9491,2024-07-03 22:07:05,351,Missed,Unsuccessful,58,,No,Incoming,Aarav Verma,Arjun Patel
CALL-7617,E6646,R5423,2024-02-04 17:20:29,68,Missed,Unsuccessful,19,,No,Incoming,Aanya Verma,Krishna Verma
CALL-1248,E2379,R1377,2024-11-19 12:14:06,267,Completed,,42,,Yes,Outgoing,Diya Sharma,Ishika Rao
CALL-2100,E5653,R9889,2024-10-06 15:35:34,563,Completed,Unsuccessful,43,5.0,Yes,Incoming,Diya Joshi,Meera Joshi
CALL-6250,E7314,R1740,2024-02-02 22:06:32,254,Completed,Unsuccessful,16,4.0,Yes,Outgoing,Rohan Singh,Ishaan Chauhan
CALL-4946,E7080,R3315,2024-11-07 01:03:16,441,Completed,,56,3.0,Yes,Incoming,Krishna Mehta,Aryan Verma
CALL-6828,E7829,R7088,2024-06-28 17:10:06,501,Missed,Successful,54,,No,Outgoing,Aditi Patel,Rahul Joshi
CALL-9976,E4918,R7002,2024-12-04 11:46:27,168,Missed,,33,,No,Incoming,Ishika Gupta,Krishna Chauhan
CALL-5253,E8133,R4489,2024-10-04 10:25:08,268,Completed,Unsuccessful,23,,Yes,Outgoing,Aarav Gupta,Rahul Singh
CALL-4494,E1497,R4500,2024-04-12 16:49:27,384,Missed,Successful,21,,No,Outgoing,Aarav Rao,Aditya Mehta
CALL-6570,E1883,R6901,2024-05-22 00:29:22,248,Completed,,58,5.0,Yes,Incoming,Ishika Singh,Meera Rao
CALL-2852,E3749,R9453,2024-02-10 23:20:37,140,Completed,,12,3.0,Yes,Incoming,Aditya Gupta,Sneha Chauhan
CALL-3926,E4582,R1627,2024-11-04 18:00:52,150,Completed,Unsuccessful,11,4.0,Yes,Incoming,Rohan Gupta,Ananya Chauhan
CALL-8909,E5974,R9491,2024-10-01 10:50:02,134,Missed,Successful,45,,No,Incoming,Aarav Mehta,Arjun Patel
CALL-5409,E7245,R1740,2024-03-25 10:42:41,323,Completed,,5,,Yes,Outgoing,Vivaan Patel,Ishaan Chauhan
CALL-4366,E4508,R9964,2024-10-01 11:19:38,518,Missed,Successful,9,2.0,No,Outgoing,Aryan Patel,Sneha Gupta
CALL-5393,E3157,R1617,2024-07-01 18:31:05,303,Missed,Successful,4,,No,Outgoing,Aarav Joshi,Arjun Mehta
CALL-7880,E5330,R2731,2024-06-25 01:45:43,439,Completed,Unsuccessful,22,5.0,Yes,Outgoing,Neha Verma,Sneha Joshi
CALL-3528,E7236,R4290,2024-10-29 01:47:26,213,Completed,,19,,Yes,Outgoing,Rohan Joshi,Ishika Patel
CALL-9031,E4302,R7002,2024-08-05 05:01:29,46,Missed,Successful,54,1.0,No,Incoming,Ishaan Mehta,Krishna Chauhan
CALL-8884,E4943,R4500,2024-12-26 03:30:16,411,Missed,,32,5.0,No,Outgoing,Ishaan Rao,Aditya Mehta
CALL-3850,E2904,R1975,2024-03-16 11:33:28,119,Completed,,7,4.0,Yes,Outgoing,Ishaan Khan,Sneha Singh
CALL-2636,E6153,R5062,2024-02-09 14:12:39,278,Completed,Successful,19,3.0,Yes,Outgoing,Meera Joshi,Ishaan Verma
CALL-7272,E6536,R9406,2024-10-21 05:56:37,327,Missed,,47,1.0,No,Outgoing,Aryan Rao,Rohan Khan
CALL-7336,E6153,R7676,2024-01-16 17:57:39,268,Completed,,11,4.0,Yes,Outgoing,Meera Joshi,Aarav Joshi
CALL-6384,E1614,R5490,2024-09-24 13:52:25,150,Completed,,49,5.0,Yes,Incoming,Krishna Verma,Ishaan Sharma
CALL-5750,E5364,R9921,2024-04-18 00:50:20,314,Completed,Successful,52,3.0,Yes,Incoming,Ishaan Chauhan,Reyansh Verma
CALL-5708,E5653,R7252,2024-06-04 10:53:35,506,Completed,Successful,3,,Yes,Outgoing,Diya Joshi,Ananya Patel
CALL-1381,E8720,R3287,2024-04-19 06:09:08,527,Missed,Unsuccessful,47,3.0,No,Incoming,Aryan Khan,Rahul Chauhan
CALL-4826,E8133,R1866,2024-02-19 23:22:53,200,Missed,Successful,9,,No,Incoming,Aarav Gupta,Krishna Patel
CALL-8267,E4332,R4808,2024-07-09 04:44:41,565,Missed,Unsuccessful,26,3.0,No,Outgoing,Rahul Verma,Krishna Joshi
CALL-3220,E6928,R6283,2024-08-18 08:13:21,61,Missed,,5,5.0,No,Outgoing,Priya Verma,Ishaan Joshi
CALL-1814,E4265,R7247,2024-02-26 06:06:25,507,Completed,Successful,33,2.0,Yes,Incoming,Ishika Rao,Vivaan Chauhan
CALL-1675,E8110,R5471,2024-07-15 21:38:51,585,Missed,,19,3.0,No,Incoming,Neha Patel,Aditi Rao
CALL-3814,E5897,R6065,2024-06-24 12:57:48,256,Completed,Successful,6,,Yes,Outgoing,Aditya Khan,Aarav Verma
CALL-1801,E9714,R2304,2024-02-10 10:29:00,289,Missed,Unsuccessful,14,,No,Outgoing,Aditi Verma,Arjun Chauhan
CALL-6756,E2013,R6832,2024-02-22 07:05:47,113,Missed,,17,,No,Outgoing,Aryan Chauhan,Aditi Verma
CALL-9501,E7233,R4221,2024-07-04 09:31:15,390,Completed,Unsuccessful,23,,Yes,Outgoing,Diya Patel,Neha Verma
CALL-7602,E6719,R9921,2024-08-31 12:01:32,298,Completed,Successful,26,,Yes,Outgoing,Sneha Mehta,Reyansh Verma
CALL-5176,E7010,R9411,2024-09-29 00:36:53,158,Completed,Successful,60,4.0,Yes,Incoming,Aryan Verma,Ananya Rao
CALL-7755,E4309,R4344,2024-08-23 15:36:22,200,Completed,,48,,Yes,Incoming,Ishaan Gupta,Priya Rao
CALL-6938,E5040,R4554,2024-06-28 03:56:48,574,Missed,,9,5.0,No,Outgoing,Rahul Joshi,Rahul Mehta
CALL-1677,E8810,R5423,2024-03-21 07:47:28,492,Missed,,27,4.0,No,Incoming,Aanya Patel,Krishna Verma
CALL-9662,E2974,R6966,2024-01-29 12:10:36,147,Missed,,10,4.0,No,Incoming,Meera Mehta,Arjun Khan
CALL-7249,E6927,R5996,2024-03-12 14:14:52,443,Completed,Successful,16,,Yes,Outgoing,Priya Chauhan,Vivaan Joshi
CALL-9019,E6658,R4741,2024-11-28 00:46:17,427,Missed,Successful,2,4.0,No,Incoming,Ishaan Sharma,Sneha Patel
CALL-1157,E2779,R7670,2024-07-15 17:26:07,296,Missed,,56,5.0,No,Incoming,Aarav Singh,Aanya Chauhan
CALL-7405,E7233,R7088,2024-09-02 18:00:15,281,Completed,Successful,34,3.0,Yes,Incoming,Diya Patel,Rahul Joshi
CALL-1226,E4302,R2275,2024-01-01 13:35:28,306,Missed,Unsuccessful,60,5.0,No,Outgoing,Ishaan Mehta,Vivaan Singh
CALL-5389,E4471,R6388,2024-02-08 00:30:08,483,Missed,Successful,35,,No,Incoming,Meera Patel,Priya Khan
CALL-5705,E6949,R6571,2024-02-17 14:30:38,275,Missed,,6,,No,Incoming,Rohan Sharma,Diya Singh
CALL-9897,E5100,R8525,2024-10-09 06:15:37,584,Completed,Unsuccessful,46,,Yes,Outgoing,Aanya Gupta,Reyansh Chauhan
CALL-4539,E9840,R9052,2024-12-18 00:39:16,499,Missed,Unsuccessful,4,4.0,No,Outgoing,Meera Singh,Vivaan Verma
CALL-6751,E3108,R2851,2024-05-24 03:33:09,243,Completed,Successful,54,,Yes,Outgoing,Krishna Patel,Diya Gupta
CALL-4078,E1621,R4715,2024-10-28 17:58:14,227,Completed,,35,1.0,Yes,Incoming,Vivaan Joshi,Ishaan Singh
CALL-7196,E4265,R6874,2024-08-11 14:54:02,342,Completed,Successful,46,,Yes,Outgoing,Ishika Rao,Aanya Verma
CALL-4859,E8111,R5483,2024-10-01 08:46:41,49,Missed,Successful,26,,No,Incoming,Priya Gupta,Neha Rao
CALL-7268,E8255,R6126,2024-01-20 06:50:22,550,Missed,,21,,No,Outgoing,Aditi Chauhan,Ishaan Rao
CALL-5152,E1621,R2918,2024-03-21 06:20:18,245,Completed,Unsuccessful,16,3.0,Yes,Outgoing,Vivaan Joshi,Reyansh Khan
CALL-8318,E6054,R1808,2024-07-15 20:54:58,31,Missed,,48,,No,Incoming,Aditya Rao,Karthik Sharma
CALL-5538,E3473,R1627,2024-03-04 13:38:45,117,Completed,,30,3.0,Yes,Outgoing,Neha Gupta,Ananya Chauhan
CALL-6912,E1261,R9266,2024-03-28 16:35:52,173,Missed,Unsuccessful,2,,No,Outgoing,Ishaan Verma,Aditya Patel
CALL-4089,E2288,R5668,2024-07-05 19:52:35,461,Completed,,44,2.0,Yes,Outgoing,Ananya Sharma,Priya Mehta
CALL-6967,E7180,R7176,2024-07-22 22:11:12,511,Missed,,29,,No,Incoming,Krishna Singh,Ishika Chauhan
CALL-7118,E8271,R5692,2024-09-06 08:32:00,546,Completed,Unsuccessful,35,,Yes,Outgoing,Vivaan Singh,Reyansh Joshi
CALL-7806,E7314,R5020,2024-07-05 09:07:17,533,Completed,,2,1.0,Yes,Outgoing,Rohan Singh,Diya Joshi
CALL-8157,E2904,R4221,2024-05-22 05:11:25,238,Missed,Successful,16,2.0,No,Incoming,Ishaan Khan,Neha Verma
CALL-3516,E4507,R4377,2024-03-03 16:08:44,418,Missed,,58,2.0,No,Outgoing,Rohan Verma,Rohan Joshi
CALL-9740,E4279,R4110,2024-10-31 19:02:56,538,Completed,Successful,22,,Yes,Outgoing,Arjun Patel,Reyansh Sharma
CALL-9123,E5935,R6001,2024-05-31 14:52:09,95,Completed,Successful,27,5.0,Yes,Outgoing,Aanya Mehta,Rohan Gupta
CALL-6626,E3157,R4718,2024-06-24 11:47:21,145,Completed,Successful,34,5.0,Yes,Outgoing,Aarav Joshi,Karthik Rao
CALL-6104,E7010,R4718,2024-02-28 11:18:20,287,Completed,,22,5.0,Yes,Outgoing,Aryan Verma,Karthik Rao
CALL-2526,E8720,R5062,2024-09-24 06:57:53,338,Completed,Unsuccessful,41,,Yes,Outgoing,Aryan Khan,Ishaan Verma
CALL-2023,E2399,R4377,2024-04-13 21:08:10,125,Completed,,33,,Yes,Incoming,Neha Mehta,Rohan Joshi
CALL-7486,E4198,R6687,2024-09-23 12:27:59,369,Missed,Successful,60,,No,Outgoing,Aditi Mehta,Ananya Verma
CALL-1304,E1831,R3593,2024-08-01 00:25:33,485,Missed,,60,1.0,No,Outgoing,Reyansh Rao,Karthik Patel
CALL-8300,E6246,R9441,2024-04-10 15:12:57,582,Completed,Successful,47,5.0,Yes,Incoming,Reyansh Joshi,Karthik Mehta
CALL-4714,E5330,R8105,2024-04-10 18:57:18,272,Completed,Successful,40,,Yes,Incoming,Neha Verma,Ishaan Mehta
CALL-7975,E3351,R1689,2024-02-03 03:11:25,433,Completed,Unsuccessful,6,,Yes,Outgoing,Ananya Verma,Aryan Mehta
CALL-2286,E7162,R1531,2024-11-10 12:09:30,459,Completed,,58,5.0,Yes,Outgoing,Karthik Patel,Aanya Gupta
CALL-4727,E2349,R2275,2024-02-11 20:59:02,536,Missed,Unsuccessful,17,,No,Incoming,Krishna Gupta,Vivaan Singh
CALL-8000,E4978,R1027,2024-12-05 05:19:50,185,Completed,Successful,23,3.0,Yes,Incoming,Vivaan Chauhan,Meera Khan
CALL-5301,E6483,R1500,2024-05-01 11:29:43,144,Completed,Successful,34,,Yes,Incoming,Ananya Gupta,Rohan Patel
CALL-9678,E4279,R2851,2024-11-23 01:18:36,402,Completed,,2,,Yes,Outgoing,Arjun Patel,Diya Gupta
CALL-4401,E4332,R5471,2024-12-24 01:20:10,577,Completed,Unsuccessful,45,,Yes,Outgoing,Rahul Verma,Aditi Rao
CALL-8729,E4600,R1991,2024-11-26 08:11:55,228,Missed,Successful,10,,No,Incoming,Ishika Patel,Sneha Khan
CALL-6874,E4582,R7681,2024-11-15 19:10:20,65,Missed,,31,,No,Incoming,Rohan Gupta,Neha Patel
CALL-4428,E2217,R4135,2024-10-23 18:44:31,201,Completed,Unsuccessful,50,2.0,Yes,Incoming,Aryan Joshi,Karthik Khan
CALL-7751,E9965,R9266,2024-12-21 21:38:31,547,Completed,Successful,30,5.0,Yes,Incoming,Vivaan Gupta,Aditya Patel
CALL-8110,E4265,R7002,2024-08-28 14:24:55,355,Completed,Successful,42,2.0,Yes,Outgoing,Ishika Rao,Krishna Chauhan
CALL-9026,E4265,R7273,2024-07-16 14:06:29,233,Completed,,4,3.0,Yes,Outgoing,Ishika Rao,Arjun Sharma
CALL-6211,E1727,R5922,2024-08-03 01:33:27,560,Missed,Unsuccessful,29,5.0,No,Incoming,Meera Khan,Reyansh Rao
CALL-7705,E7162,R1975,2024-04-03 19:21:43,263,Missed,Unsuccessful,58,5.0,No,Outgoing,Karthik Patel,Sneha Singh
CALL-5902,E8722,R7579,2024-06-13 09:22:14,598,Missed,Successful,2,,No,Incoming,Rahul Rao,Neha Singh
CALL-8167,E3749,R5123,2024-08-18 07:40:02,231,Completed,Successful,44,,Yes,Outgoing,Aditya Gupta,Priya Patel
CALL-3813,E2912,R9052,2024-10-15 03:23:27,556,Missed,Unsuccessful,4,,No,Incoming,Aditi Sharma,Vivaan Verma
CALL-2772,E8809,R4741,2024-04-10 12:37:44,543,Completed,Successful,31,,Yes,Incoming,Meera Verma,Sneha Patel
CALL-4514,E2184,R6570,2024-11-08 05:35:30,560,Completed,Unsuccessful,37,2.0,Yes,Incoming,Aditya Sharma,Aryan Singh
CALL-6172,E8048,R2731,2024-06-01 05:21:22,290,Missed,,3,,No,Incoming,Aarav Patel,Sneha Joshi
CALL-6258,E7402,R6919,2024-12-10 01:51:06,530,Completed,Successful,40,,Yes,Incoming,Rahul Sharma,Diya Mehta
CALL-5910,E8255,R9575,2024-07-23 01:03:49,108,Completed,Successful,9,,Yes,Outgoing,Aditi Chauhan,Karthik Joshi
CALL-9750,E6949,R7398,2024-10-05 19:10:03,138,Completed,,30,3.0,Yes,Incoming,Rohan Sharma,Aarav Khan
CALL-3718,E4891,R4271,2024-02-05 02:50:13,39,Missed,Unsuccessful,41,,No,Outgoing,Sneha Gupta,Karthik Singh
CALL-3440,E1497,R1027,2024-02-21 21:17:32,467,Missed,,58,,No,Outgoing,Aarav Rao,Meera Khan
CALL-8849,E4943,R4737,2024-09-24 08:37:24,170,Completed,Unsuccessful,52,,Yes,Outgoing,Ishaan Rao,Ananya Mehta
CALL-4062,E3736,R2291,2024-02-27 02:45:31,83,Completed,Successful,59,2.0,Yes,Incoming,Vivaan Rao,Sneha Sharma
CALL-1683,E7175,R4110,2024-08-31 10:03:21,531,Missed,Unsuccessful,4,,No,Incoming,Aanya Chauhan,Reyansh Sharma
CALL-9019,E9317,R2053,2024-10-05 09:13:13,60,Missed,,21,,No,Incoming,Aryan Mehta,Krishna Sharma
CALL-5349,E8058,R5692,2024-11-03 07:45:30,97,Missed,,5,1.0,No,Outgoing,Reyansh Patel,Reyansh Joshi
CALL-3152,E3598,R3050,2024-04-05 23:00:40,429,Missed,Unsuccessful,58,5.0,No,Outgoing,Ishaan Patel,Aditi Singh
CALL-7308,E7899,R4368,2024-09-24 14:01:39,486,Completed,,27,3.0,Yes,Outgoing,Karthik Rao,Aanya Khan
CALL-2699,E5330,R2275,2024-10-17 05:27:15,181,Missed,,42,,No,Outgoing,Neha Verma,Vivaan Singh
CALL-4782,E1883,R6570,2024-11-26 16:57:05,273,Completed,,55,1.0,Yes,Outgoing,Ishika Singh,Aryan Singh
CALL-7831,E5653,R6993,2024-02-29 11:34:55,189,Missed,Successful,49,2.0,No,Incoming,Diya Joshi,Aditi Chauhan
CALL-8202,E3521,R3437,2024-10-25 17:34:26,574,Missed,Unsuccessful,44,2.0,No,Incoming,Aditi Rao,Meera Sharma
CALL-1602,E4889,R1991,2024-11-16 07:20:58,385,Missed,Unsuccessful,53,,No,Outgoing,Aarav Verma,Sneha Khan
CALL-1876,E8276,R6204,2024-08-31 11:09:42,191,Completed,Successful,44,5.0,Yes,Outgoing,Neha Chauhan,Aditi Patel
CALL-7066,E7233,R7804,2024-01-21 20:11:58,405,Completed,,53,4.0,Yes,Incoming,Diya Patel,Ishaan Khan
CALL-3107,E7177,R5741,2024-01-06 03:48:38,383,Missed,Unsuccessful,39,,No,Outgoing,Ishaan Singh,Ananya Sharma
CALL-9270,E7943,R6570,2024-11-18 07:36:56,307,Completed,Unsuccessful,16,,Yes,Incoming,Diya Gupta,Aryan Singh
CALL-3438,E7314,R6874,2024-10-31 11:09:19,167,Completed,Unsuccessful,37,3.0,Yes,Incoming,Rohan Singh,Aanya Verma
CALL-6888,E7199,R2707,2024-08-19 17:52:25,70,Missed,,51,,No,Incoming,Aditi Singh,Ishika Singh
CALL-2316,E4198,R6832,2024-12-14 07:48:00,148,Missed,Unsuccessful,56,3.0,No,Incoming,Aditi Mehta,Aditi Verma
CALL-4194,E7402,R6832,2024-07-11 20:00:42,44,Completed,Unsuccessful,46,,Yes,Incoming,Rahul Mehta,Aditi Verma
CALL-7531,E7080,R1722,2024-09-30 19:34:55,282,Missed,Unsuccessful,11,1.0,No,Outgoing,Krishna Mehta,Vivaan Rao
CALL-8404,E4471,R4396,2024-08-10 04:36:23,105,Completed,,55,2.0,Yes,Outgoing,Meera Patel,Aarav Mehta
CALL-7798,E3001,R2291,2024-05-15 05:37:38,405,Completed,,26,1.0,Yes,Incoming,Krishna Chauhan,Sneha Sharma
CALL-9689,E8596,R4741,2024-05-12 02:49:50,242,Missed,Unsuccessful,40,,No,Outgoing,Neha Khan,Sneha Patel
CALL-8479,E8276,R4500,2024-03-19 10:09:25,510,Completed,Unsuccessful,19,2.0,Yes,Outgoing,Neha Chauhan,Aditya Mehta
CALL-2467,E5935,R4519,2024-09-06 10:40:44,239,Completed,,11,,Yes,Outgoing,Aanya Mehta,Aditi Gupta
CALL-6631,E6500,R8837,2024-03-22 21:19:17,73,Completed,,16,,Yes,Outgoing,Aditi Khan,Rohan Singh
CALL-2593,E3866,R9266,2024-01-24 23:05:24,575,Completed,Unsuccessful,33,,Yes,Incoming,Rohan Chauhan,Aditya Patel
CALL-3287,E5862,R2620,2024-02-29 08:22:09,136,Completed,Successful,28,,Yes,Outgoing,Aanya Singh,Reyansh Singh
CALL-3400,E3108,R9167,2024-07-29 13:00:01,473,Missed,Successful,5,3.0,No,Outgoing,Krishna Patel,Aanya Patel
CALL-2924,E5653,R6494,2024-12-19 14:33:23,113,Missed,,36,2.0,No,Incoming,Diya Joshi,Aryan Khan
CALL-1354,E8173,R1377,2024-03-29 19:27:05,599,Missed,Successful,21,,No,Outgoing,Ishika Mehta,Ishika Rao
CALL-3442,E3108,R7247,2024-03-01 08:22:05,223,Missed,,9,,No,Incoming,Krishna Patel,Vivaan Chauhan
CALL-4488,E7162,R2705,2024-07-03 14:30:20,269,Missed,,8,,No,Incoming,Karthik Patel,Aryan Gupta
CALL-5577,E6483,R1531,2024-07-18 23:30:49,97,Missed,,52,5.0,No,Outgoing,Ananya Gupta,Aanya Gupta
CALL-4426,E4471,R8715,2024-03-03 17:32:38,232,Completed,Unsuccessful,42,,Yes,Outgoing,Meera Patel,Aditya Rao
CALL-6183,E1261,R2743,2024-10-05 19:20:53,315,Completed,Unsuccessful,16,2.0,Yes,Outgoing,Ishaan Verma,Aditya Khan
CALL-2679,E9840,R3827,2024-06-17 10:12:01,212,Missed,,57,5.0,No,Outgoing,Meera Singh,Ishika Gupta
CALL-3549,E5040,R1722,2024-11-10 11:22:31,92,Missed,,5,,No,Incoming,Rahul Joshi,Vivaan Rao
CALL-3540,E4694,R9524,2024-12-06 12:57:55,64,Missed,Unsuccessful,22,,No,Incoming,Aarav Khan,Aditi Sharma
